"","Player","Team","Team_within_selected_timeframe","League","Season","Main_Position","Secondary_Position","Tertiary_Position","Age","Market_value","Contract_expires","Matches_played","Minutes_played","Goals","xG","Assists","xA","Duels_per_90","Duels_won_.","Birth_country","Passport_country","Foot","Height","Weight","On_loan","Successful_defensive_actions_per_90","Defensive_duels_per_90","Defensive_duels_won_.","Aerial_duels_per_90","Aerial_duels_won_.","Sliding_tackles_per_90","PAdj_Sliding_tackles","Shots_blocked_per_90","Interceptions_per_90","PAdj_Interceptions","Fouls_per_90","Yellow_cards","Yellow_cards_per_90","Red_cards","Red_cards_per_90","Successful_attacking_actions_per_90","Goals_per_90","Non.penalty_goals","Non.penalty_goals_per_90","xG_per_90","Head_goals","Head_goals_per_90","Shots","Shots_per_90","Shots_on_target_.","Goal_conversion_.","Assists_per_90","Crosses_per_90","Accurate_crosses_.","Crosses_from_left_flank_per_90","Accurate_crosses_from_left_flank_.","Crosses_from_right_flank_per_90","Accurate_crosses_from_right_flank_.","Crosses_to_goalie_box_per_90","Dribbles_per_90","Successful_dribbles_.","Offensive_duels_per_90","Offensive_duels_won_.","Touches_in_box_per_90","Progressive_runs_per_90","Accelerations_per_90","Received_passes_per_90","Received_long_passes_per_90","Fouls_suffered_per_90","Passes_per_90","Accurate_passes_.","Forward_passes_per_90","Accurate_forward_passes_.","Back_passes_per_90","Accurate_back_passes_.","Lateral_passes_per_90","Accurate_lateral_passes_.","Short_._medium_passes_per_90","Accurate_short_._medium_passes_.","Long_passes_per_90","Accurate_long_passes_.","Average_pass_length_m","Average_long_pass_length_m","xA_per_90","Shot_assists_per_90","Second_assists_per_90","Third_assists_per_90","Smart_passes_per_90","Accurate_smart_passes_.","Key_passes_per_90","Passes_to_final_third_per_90","Accurate_passes_to_final_third_.","Passes_to_penalty_area_per_90","Accurate_passes_to_penalty_area_.","Through_passes_per_90","Accurate_through_passes_.","Deep_completions_per_90","Deep_completed_crosses_per_90","Progressive_passes_per_90","Accurate_progressive_passes_.","Conceded_goals","Conceded_goals_per_90","Shots_against","Shots_against_per_90","Clean_sheets","Save_rate_.","xG_against","xG_against_per_90","Prevented_goals","Prevented_goals_per_90","Back_passes_received_as_GK_per_90","Exits_per_90","Aerial_duels_per_90.1","Free_kicks_per_90","Direct_free_kicks_per_90","Direct_free_kicks_on_target_.","Corners_per_90","Penalties_taken","Penalty_conversion_.","General_Position","Dribbles_Completed","Goals_per_xG","Smart_Passes_Completed","Passes_Completed","Defensive_Duels_Won","Progressive_Passes_Completed","Shots_On_Target","Crosses_Completed","Penalty_Area_Passes_Completed","Chance_Creation"
"269","J. Aitchison","Barnsley","Barnsley","England League One","2022/23","AMF","CF","RWF",22,200000,"30/06/2023",5,238,1,0.79,0,0.05,22.31,35.59,"Scotland","Scotland","right",178,70,"no",5.67,6.05,75,2.27,16.67,0.38,0.61,0,0.76,1.22,0.38,0,0,0,0,2.65,0.38,1,0.38,0.3,1,0.38,6,2.27,50,16.667,0,1.89,20,0,0,1.89,20,0.38,2.65,42.86,9.08,20.83,3.4,1.51,1.13,12.48,0.38,0,22.31,76.27,5.67,60,6.05,93.75,5.67,86.67,19.66,80.77,0.76,100,19.37,5.33,0.02,0.76,0,0,0,0,0.38,2.65,57.14,0.38,0,0,0,0,0.38,1.51,100,0,NA,0,NA,0,0,0,0,NA,NA,0.38,NA,NA,0,0,0,0,0,0,"CAM",1.13579,1.26666666666667,0,17.015837,4.5375,1.51,1.135,0.378,0,14.936938516
"270","R. Tunnicliffe","Portsmouth","Portsmouth","England League One","2022/23","RCMF","LCMF",NA,29,350000,"30/06/2023",3,237,0,0.06,0,0.15,9.87,38.46,"England","England","right",183,80,"no",4.94,4.18,36.36,1.14,33.33,1.14,2.09,0.38,2.28,4.19,0.76,1,0.38,0,0,1.9,0,0,0,0.02,0,0,1,0.38,0,0,0,1.52,50,1.14,33.33,0.38,100,0.38,0.76,100,1.9,80,0,0.76,1.52,30.76,0.38,0.38,46.33,85.25,10.25,70.37,7.59,100,17.09,86.67,43.67,88.7,1.14,0,14.81,10.15,0.06,0.76,0,0,0.76,50,0,5.7,66.67,3.04,75,0.76,50,1.14,0.76,4.56,91.67,0,NA,0,NA,0,0,0,0,NA,NA,0.38,NA,NA,0,0,0,0.38,0,0,"CM2",0.76,0,0.38,39.496325,1.519848,4.180152,0,0.76,2.28,31.53355678
"271","L. Thomas","Barnsley","Barnsley","England League One","2022/23","RWF","CF",NA,23,500000,"30/06/2023",3,236,0,0.15,0,0.01,22.12,44.83,"England","England","left",171,67,"no",6.1,6.48,64.71,1.53,50,0.38,0.52,0,1.53,2.07,0.76,1,0.38,0,0,1.91,0,0,0,0.06,0,0,4,1.53,25,0,0,1.53,0,0.38,0,1.14,0,0,3.43,22.22,11.06,37.93,2.67,1.91,0.76,14.11,0.76,2.29,24.41,75,8.01,66.67,5.72,93.33,4.96,76.92,22.12,81.03,0.76,50,17.22,29.05,0,0.38,0.38,0,1.14,66.67,0,3.05,62.5,1.14,66.67,1.14,66.67,1.14,0,2.67,71.43,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"Winger",0.762146,0,0.760038,18.3075,4.193208,1.907181,0.3825,0,0.760038,17.96503504038
"272","K. Lee","Bolton Wanderers","Bolton Wanderers","England League One","2022/23","CF","AMF","LCMF",34,150000,"30/06/2023",3,234,1,1.03,0,0.37,17.31,35.56,"England","England","right",185,76,"no",7.31,5.77,53.33,5,23.08,0.38,0.83,0.77,3.85,8.33,1.15,0,0,0,0,2.69,0.38,1,0.38,0.4,0,0,3,1.15,100,33.333,0,2.31,33.33,1.15,33.33,1.15,33.33,1.15,1.54,25,4.62,25,2.69,0.77,0.38,18.08,0.38,0.77,34.23,79.78,9.62,64,8.46,95.45,10.38,81.48,28.46,86.49,3.46,55.56,17.37,20.85,0.14,0.38,0,0,0.38,100,0.38,5,76.92,2.69,42.86,1.15,66.67,0.38,0.77,6.54,76.47,0,NA,0,NA,0,0,0,0,NA,NA,1.15,NA,NA,0,0,0,0.38,0,0,"CF",0.385,0.95,0.38,27.308694,3.077141,5.001138,1.15,0.769923,1.152934,40.117772954178
"273","E. Kachunga","Bolton Wanderers","Bolton Wanderers","England League One","2022/23","CF","LWF",NA,30,600000,"30/06/2023",5,233,0,0,1,0.94,27.42,29.58,"Germany","Germany, Congo DR","right",178,74,"no",2.7,2.7,42.86,7.34,36.84,0,0,0,1.55,3.16,1.55,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0.39,1.93,20,0.39,0,1.55,25,0.39,1.16,100,13.13,20.59,3.09,0.77,0,14.68,2.32,1.16,22.02,52.63,7.73,30,4.64,83.33,5.79,46.67,18.54,60.42,1.55,0,13.89,23.2,0.36,1.16,0,0,0,0,1.16,3.86,20,3.09,0,0,0,1.16,0.39,1.93,40,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",1.16,NA,0,11.589126,1.15722,0.772,0,0.386,0,54.199544532
"274","L. Simper","Cambridge United","Cambridge United","England League One","2022/23","LCMF","LDMF",NA,21,100000,"30/06/2023",3,230,0,0.17,1,0.39,16.04,41.46,"England","England","left",181,64,"no",7.83,4.7,41.67,4.7,50,0,0,0,5.87,8.82,0.78,1,0.39,0,0,1.57,0,0,0,0.07,0,0,4,1.57,25,0,0.39,2.74,28.57,1.17,33.33,1.57,25,0.39,0.78,50,2.35,50,0.39,0.78,0.39,23.09,0.78,0.78,36.78,70.21,14.09,58.33,5.87,86.67,12.91,72.73,29.74,76.32,4.3,54.55,20.3,32.42,0.15,1.17,0,0,1.17,0,0.39,8.22,61.9,2.35,33.33,0.39,0,0,1.17,6.26,68.75,0,NA,0,NA,0,0,0,0,NA,NA,1.96,NA,NA,2.74,0,0,3.52,0,0,"CM2",0.39,0,0,25.823238,1.95849,4.30375,0.3925,0.782818,0.783255,31.037224859386
"275","K. Jackson","Ipswich Town","Ipswich Town","England League One","2022/23","LWF","CF","RWB",28,300000,"30/06/2024",5,228,0,1.79,0,0.35,22.11,41.07,"England","England","right",181,73,"no",4.34,3.95,60,4.34,18.18,0,0,0,1.97,3.57,0.39,0,0,0,0,1.58,0,0,0,0.71,0,0,6,2.37,16.67,0,0,3.95,10,1.18,0,2.76,14.29,0.79,1.18,66.67,7.5,52.63,5.92,2.37,0.39,15.39,0.79,1.97,22.5,68.42,4.74,41.67,6.32,93.75,6.32,50,17.37,84.09,1.18,33.33,19.46,11.21,0.14,1.18,0,0,0,0,0.79,1.18,33.33,3.16,37.5,0.39,0,1.58,0.39,2.37,50,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,1,0,"Winger",0.786706,0,0,15.3945,2.37,1.185,0.395079,0.395,1.185,44.68456699
"276","C. McCarthy","Barnsley","Barnsley","England League One","2022/23","LCB","RCB",NA,24,500000,"30/06/2025",3,227,0,0,0,0.66,15.07,68.42,"Republic of Ireland","Republic of Ireland","right",184,75,"no",5.95,4.36,54.55,5.15,76.92,0,0,0,3.57,5.09,0.4,0,0,0,0,0.79,0,0,0,0,0,0,1,0.4,0,0,0,0.4,100,0.4,100,0,0,0,0.79,50,1.59,50,1.59,0,0,26.96,0.79,0.4,36.48,81.52,13.08,66.67,6.34,93.75,10.31,84.62,31.32,88.61,4.76,33.33,17.02,36.43,0.26,1.19,0,0,0,0,0,4.76,50,0.79,100,0,0,1.19,0.4,5.55,35.71,0,NA,0,NA,0,0,0,0,NA,NA,1.19,NA,NA,0,0,0,0,0,0,"CB",0.395,NA,0,29.738496,2.37838,1.981905,0,0.4,0.79,19.22392224
"277","J. Mingi","Portsmouth","Portsmouth","England League One","2022/23","LCMF","RCMF",NA,22,100000,"30/06/2023",4,226,0,0.08,0,0.11,21.5,53.7,"England","England","right",173,67,"no",7.96,5.18,69.23,0.4,100,0,0,0,4.38,8.25,0,0,0,0,0,2.39,0,0,0,0.03,0,0,2,0.8,0,0,0,0.8,0,0.4,0,0.4,0,0,5.58,42.86,12.74,50,0,2.39,1.99,17.52,0,4.38,26.68,80.6,6.77,52.94,2.39,100,14.34,86.11,23.89,90,1.99,0,16.11,16.4,0.05,1.19,0,0,0.4,0,0.4,5.18,38.46,2.39,16.67,1.19,0,0.4,0,2.39,66.67,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CM2",2.391588,0,0,21.50408,3.586114,1.593413,0,0,0.398413,24.269686757154
"278","D. Worrall","Port Vale","Port Vale","England League One","2022/23","RWB",NA,NA,32,200000,"30/06/2023",4,226,0,0.09,1,0.55,19.51,44.9,"England","England","right",170,67,"no",6.37,5.58,35.71,3.58,55.56,1.19,1.88,0.4,3.19,5,1.59,1,0.4,0,0,5.58,0,0,0,0.04,0,0,1,0.4,0,0,0.4,8.76,36.36,0,0,8.76,36.36,0.4,5.18,46.15,5.58,42.86,1.19,0.8,1.59,21.11,3.19,0.4,32.26,61.73,7.96,50,5.18,92.31,14.34,61.11,20.71,78.85,3.58,11.11,22.64,34.33,0.22,3.19,0,0,0.8,0,1.19,2.79,14.29,6.77,52.94,0,0,0.4,3.19,6.77,94.12,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0.8,0,0,3.98,0,0,"WB",2.39057,0,0,19.914098,1.992618,6.371924,0,3.185136,3.584038,92.188950259596
"279","R. Harper","Exeter City","Exeter City","England League One","2022/23","RCMF",NA,NA,22,800000,"30/06/2024",4,225,0,0.02,0,0,13.6,38.24,"England","England, Jamaica","right",188,76,"yes",4.8,4,80,2.4,0,0,0,0,1.6,2.18,0.4,0,0,0,0,0.4,0,0,0,0.01,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0,0.4,100,4,40,0.4,0.8,0.4,15.6,0.4,0.8,28,84.29,8,65,8,95,6.4,93.75,27.2,86.76,0.8,0,15.86,22.79,0,0,0,0,0.4,0,0,3.6,66.67,0.4,100,0.4,0,0,0,4.8,66.67,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CM2",0.4,0,0,23.6012,3.2,3.20016,0,0,0.4,5.2733568
"280","R. Street","Shrewsbury Town","Shrewsbury Town","England League One","2022/23","CF",NA,NA,21,0,"30/06/2023",4,220,0,1.41,0,0,39.27,34.38,"England","England","right",188,70,"yes",6.55,9.41,56.52,7.77,26.32,0,0,0,1.23,1.55,1.64,3,1.23,0,0,0.82,0,0,0,0.58,0,0,7,2.86,14.29,0,0,0.82,0,0,0,0.82,0,0,2.45,16.67,16.36,27.5,3.27,2.45,1.23,9.41,2.86,2.05,15.55,65.79,5.32,69.23,2.86,100,4.09,60,14.32,71.43,0.41,0,14.38,3.27,0,0,0,0.41,0.41,0,0,1.23,100,2.05,20,0.41,0,0.82,0,3.68,66.67,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0.408415,0,0,10.230345,5.318532,2.453456,0.408694,0,0.41,5.40519072
"281","J. Lankester","Cambridge United","Cambridge United","England League One","2022/23","RW","RWF","AMF",22,150000,"",5,218,1,0.37,0,0.57,20.64,30,"England","England","left",177,65,"no",3.3,4.54,27.27,2.89,14.29,0,0,0,2.06,2.94,1.65,0,0,0,0,4.13,0.41,1,0.41,0.15,0,0,4,1.65,25,25,0,1.24,66.67,0,0,1.24,66.67,0,3.72,44.44,9.5,43.48,1.24,2.48,2.06,13.21,0,0.83,22.71,78.18,6.61,50,6.19,100,7.02,88.24,20.64,80,0.83,50,19.1,10.71,0.24,1.65,0,0,2.06,60,1.24,3.72,77.78,2.06,60,2.48,50,0.83,1.24,4.54,72.73,0,NA,0,NA,0,0,0,0,NA,NA,0.41,NA,NA,0,0,0,0.83,0,0,"Winger",1.653168,2.73333333333333,1.236,17.754678,1.238058,3.301942,0.4125,0.826708,1.236,86.445145947176
"282","E. Mason-Clark","Peterborough United","Peterborough United","England League One","2022/23","LAMF","AMF",NA,23,0,"30/06/2025",4,217,1,0.13,3,0.32,25.71,50,"England","England","right",178,76,"no",4.56,4.98,50,5.81,42.86,0.41,0.77,0,1.66,3.08,2.49,0,0,0,0,6.22,0.41,1,0.41,0.06,0,0,2,0.83,50,50,1.24,2.49,50,2.49,50,0,0,0.83,5.39,84.62,13.69,54.55,2.9,1.24,1.24,5.81,0.41,3.32,12.44,73.33,2.49,83.33,2.49,83.33,3.73,55.56,9.95,79.17,0.41,0,12.71,14.64,0.13,1.24,0,0,0,0,1.24,0,0,2.49,50,0,0,0.83,1.66,2.07,80,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"Winger",4.561018,6.83333333333333,0,9.122252,2.49,1.656,0.415,1.245,1.245,61.46561519
"283","D. Connolly","Morecambe","Morecambe","England League One","2022/23","LCMF","RAMF","LWF",27,300000,"30/06/2023",5,216,0,0.47,0,0,23.75,36.84,"Republic of Ireland","Republic of Ireland","right",176,69,"no",5,4.58,54.55,2.92,14.29,0.83,1.15,0,1.67,2.31,1.25,3,1.25,0,0,5.42,0,0,0,0.2,0,0,1,0.42,100,0,0,2.92,28.57,1.25,33.33,1.67,25,0.83,6.67,62.5,12.08,41.38,0.83,0.83,1.25,8.33,0.83,2.08,16.67,60,2.5,50,6.67,81.25,4.17,50,13.33,65.63,0.42,100,15.86,7.57,0,0,0,0,0,0,0,1.67,25,2.08,40,0,0,0,0.83,4.17,40,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CM2",4.16875,0,0,10.002,2.49839,1.668,0.42,0.834244,0.832,10.891610412168
"284","K. Smith","Derby County","Derby County","England League One","2022/23","DMF","RB",NA,31,800000,"30/06/2024",3,215,0,0,0,0,19.26,52.17,"England","England, Jamaica","right",183,78,"no",5.44,5.44,53.85,4.6,54.55,0,0,0.42,2.51,3.91,1.67,2,0.84,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0.84,0,0,0.84,50,5.02,41.67,0,0.84,0,13.4,0.42,2.93,26.79,76.56,10.47,64,4.6,100,6.28,93.33,23.02,85.45,2.93,28.57,18.85,25.35,0,0.42,0,0,0.42,100,0,5.44,61.54,1.26,66.67,0.84,50,0.42,0,5.86,71.43,0,NA,0,NA,0,0,0,0,NA,NA,0.42,NA,NA,0.42,0,0,0,0,0,"CDM",0.42,NA,0.42,20.510424,2.92944,4.185798,0,0,0.840042,14.376237055236
"285","R. Curtis","Portsmouth","Portsmouth","England League One","2022/23","LW","LCMF",NA,26,700000,"30/06/2023",5,214,0,0.4,0,0.33,31.12,45.95,"England","England, Republic of Ireland","right",182,77,"no",8.83,8.41,60,7.57,55.56,0.84,1.46,0,2.94,5.12,1.68,1,0.42,0,0,3.79,0,0,0,0.17,0,0,5,2.1,40,0,0,3.36,12.5,2.52,0,0.84,50,0.42,3.79,66.67,12.2,31.03,3.36,3.36,2.52,13.46,0.42,1.26,23.97,71.93,6.31,66.67,3.36,100,8.83,57.14,18.93,86.67,2.1,40,19.05,23.84,0.14,0.42,0,0,0.42,0,0,0.42,100,2.52,50,0.42,0,1.26,0,3.79,66.67,0,NA,0,NA,0,0,0,0,NA,NA,0.42,NA,NA,0,0,0,0,0,0,"Winger",2.526793,0,0,17.241621,5.046,2.526793,0.84,0.42,1.26,20.24383578
"286","T. Lowery","Portsmouth","Portsmouth","England League One","2022/23","LCMF",NA,NA,24,0,"30/06/2025",3,213,0,0.05,0,0,16.9,45,"England","England","right",168,75,"no",8.87,8.45,55,1.27,66.67,0.42,0.73,0.42,3.8,6.59,1.27,0,0,0,0,1.69,0,0,0,0.02,0,0,1,0.42,100,0,0,0.85,0,0,0,0.42,0,0.42,1.27,100,3.8,33.33,0.42,0.42,0,21.55,0.85,0,34.65,82.93,10.56,72,2.96,85.71,16.9,90,30.42,88.89,3.38,50,19.82,48.27,0,0,0.42,0,0.42,0,0,5.92,71.43,1.69,25,0,0,0.42,0,3.8,66.67,0,NA,0,NA,0,0,0,0,NA,NA,0.85,NA,NA,0,0,0,1.27,0,0,"CM2",1.27,0,0,28.735245,4.6475,2.53346,0.42,0,0.4225,3.379348505
