"","Player","Team","Team_within_selected_timeframe","League","Season","Main_Position","Secondary_Position","Tertiary_Position","Age","Market_value","Contract_expires","Matches_played","Minutes_played","Goals","xG","Assists","xA","Duels_per_90","Duels_won_.","Birth_country","Passport_country","Foot","Height","Weight","On_loan","Successful_defensive_actions_per_90","Defensive_duels_per_90","Defensive_duels_won_.","Aerial_duels_per_90","Aerial_duels_won_.","Sliding_tackles_per_90","PAdj_Sliding_tackles","Shots_blocked_per_90","Interceptions_per_90","PAdj_Interceptions","Fouls_per_90","Yellow_cards","Yellow_cards_per_90","Red_cards","Red_cards_per_90","Successful_attacking_actions_per_90","Goals_per_90","Non.penalty_goals","Non.penalty_goals_per_90","xG_per_90","Head_goals","Head_goals_per_90","Shots","Shots_per_90","Shots_on_target_.","Goal_conversion_.","Assists_per_90","Crosses_per_90","Accurate_crosses_.","Crosses_from_left_flank_per_90","Accurate_crosses_from_left_flank_.","Crosses_from_right_flank_per_90","Accurate_crosses_from_right_flank_.","Crosses_to_goalie_box_per_90","Dribbles_per_90","Successful_dribbles_.","Offensive_duels_per_90","Offensive_duels_won_.","Touches_in_box_per_90","Progressive_runs_per_90","Accelerations_per_90","Received_passes_per_90","Received_long_passes_per_90","Fouls_suffered_per_90","Passes_per_90","Accurate_passes_.","Forward_passes_per_90","Accurate_forward_passes_.","Back_passes_per_90","Accurate_back_passes_.","Lateral_passes_per_90","Accurate_lateral_passes_.","Short_._medium_passes_per_90","Accurate_short_._medium_passes_.","Long_passes_per_90","Accurate_long_passes_.","Average_pass_length_m","Average_long_pass_length_m","xA_per_90","Shot_assists_per_90","Second_assists_per_90","Third_assists_per_90","Smart_passes_per_90","Accurate_smart_passes_.","Key_passes_per_90","Passes_to_final_third_per_90","Accurate_passes_to_final_third_.","Passes_to_penalty_area_per_90","Accurate_passes_to_penalty_area_.","Through_passes_per_90","Accurate_through_passes_.","Deep_completions_per_90","Deep_completed_crosses_per_90","Progressive_passes_per_90","Accurate_progressive_passes_.","Conceded_goals","Conceded_goals_per_90","Shots_against","Shots_against_per_90","Clean_sheets","Save_rate_.","xG_against","xG_against_per_90","Prevented_goals","Prevented_goals_per_90","Back_passes_received_as_GK_per_90","Exits_per_90","Aerial_duels_per_90.1","Free_kicks_per_90","Direct_free_kicks_per_90","Direct_free_kicks_on_target_.","Corners_per_90","Penalties_taken","Penalty_conversion_.","General_Position","Dribbles_Completed","Goals_per_xG","Smart_Passes_Completed","Passes_Completed","Defensive_Duels_Won","Progressive_Passes_Completed","Shots_On_Target","Crosses_Completed","Penalty_Area_Passes_Completed","Chance_Creation"
"337","C. Archer","Middlesbrough","Middlesbrough","English Championship","2022/23","CF",NA,NA,21,10000000,"30/06/2027",19,1378,10,5.59,5,3.32,17.31,30.19,"England","England, Jamaica","right",175,72,"yes",2.16,2.87,43.18,1.44,9.09,0,0,0.13,0.91,1.45,1.04,1,0.07,0,0,2.81,0.65,10,0.65,0.37,1,0.07,35,2.29,45.71,28.571,0.33,0.59,22.22,0.46,0,0.13,100,0.13,3.59,43.64,8.75,32.09,5.68,1.37,0.59,16.92,1.04,0.72,19.07,82.88,1.96,76.67,7.05,87.96,4.11,85.71,18.35,84.7,0.13,100,12.15,3.82,0.22,1.04,0.07,0,0.2,33.33,0.59,0.65,80,0.72,90.91,0.26,50,1.31,0.13,1.11,70.59,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",1.566676,1.75675675675676,0.06666,15.805216,1.239266,0.783549,1.046759,0.131098,0.654552,35.886345243892
"338","A. Semenyo","Bournemouth","Bristol City","English Championship","2022/23","CF",NA,NA,23,9000000,"30/06/2027",23,1375,6,5.86,2,2.37,35.8,35.1,"England","England, Ghana","right",178,70,"no",3.67,3.73,52.63,9.62,33.33,0.07,0.09,0.13,1.64,2.32,1.77,5,0.33,0,0,4.65,0.39,6,0.39,0.38,1,0.07,35,2.29,42.86,17.143,0.13,2.16,21.21,1.44,22.73,0.65,10,0.46,4.97,61.84,15.25,34.33,5.17,2.42,0.33,10.21,1.51,1.51,16.82,75.1,2.95,57.78,5.11,96.15,4.71,76.39,14.14,83.8,0.65,50,15.8,14.3,0.16,0.65,0,0.07,0.26,50,0.33,1.44,63.64,0.98,60,0.2,33.33,0.46,0.46,1.44,77.27,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",3.073448,1.02631578947368,0.13,12.63182,1.963099,1.112688,0.981494,0.458136,0.588,26.358322176192
"339","R. Burke","Luton Town","Luton Town","English Championship","2022/23","RCB",NA,NA,26,1800000,"30/06/2024",19,1373,3,0.2,0,0.12,18.16,60.65,"England","England","right",189,81,"no",10.62,6.75,69.9,5.77,60.23,0.2,0.28,0.85,5.7,8.11,1.05,3,0.2,0,0,1.25,0.2,3,0.2,0.01,1,0.07,4,0.26,75,75,0,1.05,31.25,0,0,1.05,31.25,0.07,1.05,62.5,1.84,46.43,0.85,1.51,0.46,18.81,0.46,0.39,35,76.59,20.25,69.9,3.47,96.23,8.59,87.02,26.29,84.04,7.73,56.78,20.83,33.07,0.01,0.13,0,0,0.13,50,0.13,8.32,77.17,1.18,27.78,0.2,0,0.39,0.33,10.68,76.07,0,NA,0,NA,0,0,0,0,NA,NA,1.31,NA,NA,0,0,0,0,0,0,"CB",0.65625,20,0.065,26.8065,4.71825,8.124276,0.195,0.328125,0.327804,10.421684842482
"340","D. Sinani","Wigan Athletic","Wigan Athletic","English Championship","2022/23","RW","RWF","RAMF",26,1500000,"31/05/2023",26,1362,1,3.01,2,1.61,16.65,38.1,"Serbia","Serbia, Luxembourg","left",185,74,"yes",6.28,5.75,56.32,1.26,21.05,0,0,0.07,3.04,4.6,1.39,3,0.2,0,0,2.91,0.07,1,0.07,0.2,0,0,34,2.25,26.47,2.941,0.13,1.72,26.92,0.4,16.67,1.32,30,0.26,1.92,62.07,6.01,34.07,1.72,2.18,0.66,30.73,0.99,0.46,41.43,81.66,12.36,71.12,10.44,96.2,10.9,80.61,36.67,86.49,3.04,54.35,16.39,31.61,0.11,1.12,0,0.07,0.93,71.43,0.59,4.89,67.57,3.77,50.88,1.59,62.5,1.85,0.53,6.61,81,0,NA,0,NA,0,0,0,0,NA,NA,0.2,NA,NA,0.46,0.26,25,2.05,0,0,"Winger",1.191744,0.35,0.664299,33.831738,3.2384,5.3541,0.595575,0.463024,1.918176,54.673089839984
"341","L. Balogun","Queens Park Rangers","Queens Park Rangers","English Championship","2022/23","RCB","LCB","CB",34,400000,"30/06/2023",16,1355,1,0.25,0,0,19.53,56.46,"Germany","Germany, Nigeria","right",190,88,"no",10.1,6.24,70.21,7.57,53.51,0.53,0.77,0.46,5.18,7.52,0.73,4,0.27,0,0,0.66,0.07,1,0.07,0.02,1,0.07,3,0.2,33.33,33.333,0,0,0,0,0,0,0,0,1.06,50,3.39,37.25,0.4,1.26,0.4,16.87,0.33,0.73,31.08,80.34,13.82,67.31,1.59,83.33,13.55,96.08,26.3,86.36,4.78,47.22,21.85,34.86,0,0,0,0,0.13,50,0,3.32,52,0.46,28.57,0.46,28.57,0.07,0,6.44,53.61,0,NA,0,NA,0,0,0,0,NA,NA,0.73,NA,NA,0,0,0,0,0,0,"CB",0.53,3.5,0.065,24.969672,4.381104,3.452484,0.06666,0,0.131422,3.947243867276
"342","S. Lavery","Blackpool","Blackpool","English Championship","2022/23","LW","CF","RW",24,900000,"30/06/2023",26,1354,2,2.26,2,0.72,25.13,39.68,"Northern Ireland","Northern Ireland","right",176,64,"no",7.31,7.18,57.41,4.52,19.12,0.66,0.87,0.13,2.53,3.29,1.46,2,0.13,1,0.07,2.92,0.13,2,0.13,0.15,0,0,15,1,26.67,13.333,0.13,2.19,18.18,1.06,6.25,1.13,29.41,0.13,3.86,56.9,10.24,40.91,2.39,1.06,1,7.51,1.06,2.19,11.96,65.56,2.53,44.74,3.19,85.42,3.26,65.31,9.24,78.42,0.53,37.5,15.15,8.06,0.05,0.4,0,0,0.07,100,0.27,0.73,54.55,1.26,42.11,0.07,100,0.2,0.47,1.79,48.15,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0.27,0,0,"Winger",2.19634,0.866666666666667,0.07,7.840976,4.122038,0.861885,0.2667,0.398142,0.530586,17.925004430912
"343","A. Lyons","Blackpool","Blackpool","English Championship","2022/23","RB","LB","RWB",22,600000,"30/06/2026",16,1346,4,1.95,0,0.18,22.8,41.94,"Republic of Ireland","Republic of Ireland","right",178,78,"no",7.36,7.15,53.27,6.95,34.62,0,0,0.2,3.54,4.77,0.74,1,0.07,0,0,1.47,0.27,4,0.27,0.13,2,0.13,14,0.94,50,28.571,0,1.67,8,0.07,0,1.6,8.33,0.33,1.54,56.52,4.81,44.44,1.4,0.8,0.47,10.5,1,1.27,17.38,67.69,7.69,59.13,2.94,93.18,3.48,73.08,13.24,80.3,2.47,40.54,17.38,30.25,0.01,0.13,0,0,0.07,0,0.13,1.47,45.45,1.2,27.78,0.33,20,0.33,0.13,2.61,48.72,0,NA,0,NA,0,0,0,0,NA,NA,0.33,NA,NA,0,0,0,0.33,0,0,"FB",0.870408,2.07692307692308,0,11.764522,3.808805,1.271592,0.47,0.1336,0.33336,9.64122641808
"344","A. Fletcher","Wigan Athletic","Wigan Athletic","English Championship","2022/23","CF",NA,NA,27,800000,"30/06/2026",26,1346,2,2.15,1,1.59,31.16,33.05,"England","England","right",185,78,"yes",4.21,4.95,56.76,10.77,31.06,0.13,0.18,0.13,1.27,1.7,1.67,0,0,0,0,1.47,0.13,2,0.13,0.14,0,0,16,1.07,43.75,12.5,0.07,0.47,42.86,0,0,0.47,42.86,0,1.67,44,7.96,27.73,1.81,0.6,0.4,8.36,2.41,1.4,13.17,76.65,2.47,56.76,4.88,83.56,3.48,76.92,12.5,78.07,0.2,66.67,14.11,3.3,0.11,0.6,0,0,0.2,33.33,0.4,0.74,36.36,0.94,57.14,0.2,33.33,0.6,0.2,0.94,71.43,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0.7348,0.928571428571428,0.06666,10.094805,2.80962,0.671442,0.468125,0.201442,0.537116,24.302435410572
"345","R. Khadra","Birmingham City","Birmingham City","English Championship","2022/23","LAMF","CF",NA,21,1000000,"30/06/2024",28,1345,4,1.18,2,1.09,22.28,36.94,"Germany","Germany, Lebanon","right",175,69,"no",4.75,5.29,56.96,1.41,19.05,0,0,0.07,1.74,2.35,0.6,0,0,0,0,4.42,0.27,4,0.27,0.08,0,0,16,1.07,68.75,25,0.13,2.81,14.29,1.94,13.79,0.87,15.38,0.67,7.16,42.99,13.05,32.31,2.07,2.81,1.41,14.92,2.14,0.87,20.01,72.91,3.61,64.81,5.82,94.25,6.02,52.22,16.66,83.94,0.6,33.33,15.02,12.18,0.07,0.67,0.07,0,0.27,75,0.54,0.87,30.77,3.14,38.3,0.4,50,0.8,0.74,2.41,63.89,0,NA,0,NA,0,0,0,0,NA,NA,0.13,NA,NA,0.27,0.07,0,0.2,0,0,"Winger",3.078084,3.375,0.2025,14.589291,3.013184,1.539749,0.735625,0.401549,1.20262,35.561403150338
"346","B. Dack","Blackburn Rovers","Blackburn Rovers","English Championship","2022/23","AMF","CF",NA,29,1800000,"30/06/2023",26,1345,4,3.54,1,1.66,10.17,44.08,"England","England","right",175,71,"no",4.95,3.55,66.04,1.47,27.27,0,0,0.07,2.61,3.98,0.6,1,0.07,0,0,1.27,0.27,4,0.27,0.24,0,0,22,1.47,45.45,18.182,0.07,0.87,23.08,0.4,16.67,0.47,28.57,0.13,0.33,60,2.54,28.95,1.94,0.27,0,22.62,1,0.4,30.58,74.84,8.83,59.85,7.16,86.92,8.57,76.56,26.1,80.26,3.61,48.15,15.78,24.14,0.11,0.54,0,0,0.47,42.86,0.2,4.15,58.06,1.67,20,1.2,38.89,0.54,0.2,4.28,59.38,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0.2,0,0,0.07,0,0,"CAM",0.198,1.125,0.201442,22.886072,2.34442,2.541464,0.668115,0.200796,0.334,22.508150062696
"347","C. Tiéhi","Wigan Athletic","Wigan Athletic","English Championship","2022/23","LCMF","DMF",NA,24,1000000,"30/06/2024",18,1344,0,1.48,0,0.3,19.08,49.12,"France","France, Côte d'Ivoire","right",180,76,"yes",9.04,6.16,66.3,3.01,40,0.13,0.17,0.2,4.82,6.21,1.21,2,0.13,0,0,1.47,0,0,0,0.1,0,0,7,0.47,0,0,0,0.6,22.22,0.27,25,0.33,20,0.27,1.81,70.37,7.17,41.12,0.47,1.21,0.47,22.3,0.13,1.14,38.5,86.96,8.97,69.4,7.3,98.17,15.47,90.48,36.03,90.33,1.88,42.86,17.64,24.69,0.02,0.33,0.07,0.07,0.13,50,0.07,3.28,65.31,1.14,47.06,0.13,0,0.27,0.13,4.02,48.33,0,NA,0,NA,0,0,0,0,NA,NA,0.4,NA,NA,0,0,0,0,0,0,"CM2",1.273697,0,0.065,33.4796,4.08408,1.942866,0,0.13332,0.536484,9.233438788712
"348","J. Kerr","Wigan Athletic","Wigan Athletic","English Championship","2022/23","RCB","LCB",NA,25,0,"",16,1342,0,1.49,1,0.47,19.85,61.49,"Scotland","Scotland","right",180,70,"no",11.33,6.91,74.76,6.71,63,0,0,0.4,6.17,7.82,0.54,0,0,0,0,0.4,0,0,0,0.1,0,0,5,0.34,20,0,0.07,0.47,14.29,0,0,0.47,14.29,0.07,0.54,50,2.68,27.5,0.87,0.6,0.13,21.33,0.27,0.8,37.15,78.52,15.83,64.41,3.62,90.74,13.48,90.55,30.04,86.38,6.71,47,23.45,36.76,0.03,0.13,0,0,0,0,0.07,5.23,58.97,0.54,37.5,0.47,28.57,0.13,0.07,7.91,63.56,0,NA,0,NA,0,0,0,0,NA,NA,1.81,NA,NA,0,0,0,0,0,0,"CB",0.27,0,0,29.17018,5.165916,5.027596,0.068,0.067163,0.2025,7.896182830686
"349","Joe Allen","Swansea City","Swansea City","English Championship","2022/23","RCMF","LCMF","RDMF",33,1000000,"30/06/2024",25,1339,1,1.08,1,1.55,17.34,46.9,"Wales","Wales","right",168,62,"no",9.95,6.32,62.77,2.42,38.89,0.94,1.54,0.34,5.04,8.24,1.28,2,0.13,1,0.07,1.34,0.07,1,0.07,0.07,0,0,12,0.81,33.33,8.333,0.07,1.14,23.53,0.81,16.67,0.34,40,0.2,1.48,54.55,5.18,36.36,1.14,0.87,0.6,36.03,0.47,1.01,49.67,87.82,10.82,73.29,10.15,97.35,18.01,90.67,46.51,91.18,2.08,45.16,16.63,21.27,0.1,0.81,0.07,0,0.27,0,0.13,5.85,75.86,1.55,39.13,0.54,25,0.6,0.34,4.37,69.23,0,NA,0,NA,0,0,0,0,NA,NA,0.4,NA,NA,0.27,0,0,1.08,0,0,"CM2",0.80734,1,0,43.620194,3.967064,3.025351,0.269973,0.268242,0.606515,17.362646970594
"350","M. Pearson","Huddersfield Town","Huddersfield Town","English Championship","2022/23","RB","LCB",NA,29,2000000,"30/06/2024",16,1338,5,2.72,0,0.13,19.24,50,"England","England","right",190,78,"no",9.22,7.8,51.72,5.38,47.5,0.2,0.22,0.74,4.98,5.54,1.55,3,0.2,0,0,0.87,0.34,5,0.34,0.18,2,0.13,13,0.87,53.85,38.462,0,0.4,33.33,0.13,50,0.27,25,0,0.54,50,1.61,37.5,0.94,0.27,0.07,14.87,0.27,0.61,26.23,67.95,14.26,55.66,2.56,92.11,6.66,82.83,19.98,76.09,5.85,42.53,22.81,35.64,0.01,0.13,0,0,0,0,0,5.38,46.25,0.54,37.5,0.2,33.33,0.13,0.13,7.2,53.27,0,NA,0,NA,0,0,0,0,NA,NA,1.08,NA,NA,0.07,0,0,0,0,0,"FB",0.27,1.88888888888889,0,17.823285,4.03416,3.83544,0.468495,0.13332,0.2025,3.75198713204
"351","O. Turton","Huddersfield Town","Huddersfield Town","English Championship","2022/23","RB","RCB","LCB",30,1200000,"30/06/2025",18,1336,0,0.33,1,1.06,13.68,56.16,"England","England","right",180,75,"no",7.48,5.32,67.09,3.44,50.98,0.27,0.34,0.47,3.64,4.54,0.2,0,0,0,0,0.81,0,0,0,0.02,0,0,3,0.2,0,0,0.07,1.35,25,0.13,50,1.15,17.65,0.07,0.74,63.64,2.16,43.75,0.47,0.4,0.2,22.37,0.61,0.67,32.27,74.32,16.03,60.08,4.31,95.31,8.02,89.92,25.06,86.02,5.93,36.36,22.64,33.04,0.07,0.2,0,0,0.07,0,0.2,6.47,47.92,1.21,27.78,0.74,18.18,0.2,0.34,7.34,61.47,0,NA,0,NA,0,0,0,0,NA,NA,0.74,NA,NA,0,0,0,0,0,0,"FB",0.470936,0,0,23.983064,3.569188,4.511898,0,0.3375,0.336138,17.577946500204
"352","D. Dike","West Bromwich Albion","West Bromwich Albion","English Championship","2022/23","CF",NA,NA,22,7000000,"30/06/2026",23,1331,7,7.68,1,1.02,28.33,36.75,"United States","United States, Nigeria","right",188,100,"no",3.45,2.23,69.7,11.02,39.88,0.27,0.39,0.07,1.62,2.32,1.49,2,0.14,0,0,2.1,0.47,7,0.47,0.52,3,0.2,40,2.7,42.5,17.5,0.07,0.34,40,0,0,0.34,40,0.07,2.3,35.29,9.13,26.67,5.07,0.61,0.07,8.05,1.76,1.35,11.29,73.65,2.7,67.5,3.04,88.89,3.04,68.89,10.55,76.28,0.47,28.57,12.62,9.09,0.07,0.68,0,0,0.14,0,0.27,0.68,60,0.47,71.43,0,0,0.74,0.14,1.08,50,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0.81167,0.903846153846154,0,8.315085,1.55431,0.54,1.1475,0.136,0.335721,14.958219290218
"353","N. Nkounkou","Saint-Étienne","Cardiff City","English Championship","2022/23","LB",NA,NA,22,2500000,"30/06/2024",18,1324,0,0.44,1,0.93,20.53,44.7,"France","France, Congo","left",180,78,"yes",8.36,7.14,53.33,2.65,38.46,0.41,0.51,0,4.15,5.18,1.29,5,0.34,0,0,3.94,0,0,0,0.03,0,0,10,0.68,30,0,0.07,2.38,20,2.38,20,0,0,0.34,5.51,50.62,8.16,40.83,0.54,3.26,1.56,25.29,1.84,0.48,36.03,70.94,16.79,61.54,4.01,91.53,11.49,74.56,28.41,79.9,5.51,45.68,22.17,42.64,0.06,0.48,0.07,0.14,1.56,30.43,0.2,7.89,56.03,3.81,39.29,1.84,37.04,1.16,0.41,9.58,81.56,0,NA,0,NA,0,0,0,0,NA,NA,0.75,NA,NA,0.07,0,0,0.07,0,0,"FB",2.789162,0,0.474708,25.559682,3.807762,7.813448,0.204,0.476,1.496949,36.583199183458
"354","A. Baba","Reading","Reading","English Championship","2022/23","LWB","LB",NA,28,1800000,"30/06/2024",18,1318,0,0.32,0,0.21,18.37,54.65,"Ghana","Ghana","left",180,72,"yes",8.95,7.31,61.68,2.73,67.5,0.14,0.17,0.14,4.3,5.21,0.75,5,0.34,0,0,2.05,0,0,0,0.02,0,0,7,0.48,14.29,0,0,3.41,22,3.41,22,0,0,0.2,2.32,44.12,5.19,35.53,0.82,0.89,0.34,18.23,1.37,0.55,30.32,70.5,10.79,60.76,5.74,94.05,8.6,65.87,23.56,82.03,3.35,38.78,21.51,33.5,0.01,0.14,0,0,0.34,60,0.14,4.23,62.9,3.07,31.11,0.82,16.67,0.41,0.82,6.56,71.88,0,NA,0,NA,0,0,0,0,NA,NA,0.48,NA,NA,0.07,0,0,0,0,0,"WB",1.023584,0,0.204,21.3756,4.508808,4.715328,0.068592,0.7502,0.955077,22.210463953666
"355","M. Phillips","West Bromwich Albion","West Bromwich Albion","English Championship","2022/23","RWB","LAMF","LW",31,1000000,"30/06/2024",25,1300,2,1.47,2,2.73,21.12,44.59,"England","England, Scotland","right",185,75,"no",7.27,6.16,60.67,2.56,18.92,0.07,0.1,0,3.46,5.08,1.04,2,0.14,0,0,5.26,0.14,2,0.14,0.1,0,0,18,1.25,33.33,11.111,0.14,4.08,32.2,2.01,34.48,2.08,30,0.83,5.19,64,9.9,44.06,1.87,2.15,1.25,21.67,0.97,0.21,32.75,73.15,9.48,57.66,8.58,91.13,9.35,73.33,26.79,80.88,2.08,50,19.69,31.58,0.19,1.25,0,0,0.55,37.5,0.48,3.25,59.57,3.05,43.18,0.55,37.5,0.48,1.18,4.29,80.65,0,NA,0,NA,0,0,0,0,NA,NA,0.28,NA,NA,0.07,0,0,1.66,0,0,"WB",3.3216,1.4,0.20625,23.956625,3.737272,3.459885,0.416625,1.31376,1.31699,45.01160640614
"356","A. Sayyadmanesh","Hull City","Hull City","English Championship","2022/23","RW","LW","LAMF",21,4000000,"30/06/2026",18,1296,2,1.45,0,0.93,26.67,38.28,"Iran","Iran","right",182,74,"no",6.53,7.29,46.67,4.72,45.59,0.35,0.42,0.21,2.78,3.39,2.5,4,0.28,0,0,3.47,0.14,2,0.14,0.1,1,0.07,13,0.9,30.77,15.385,0,2.15,16.13,1.32,21.05,0.83,8.33,0.35,5.97,46.51,11.18,31.68,2.08,2.5,0.97,13.33,2.15,0.9,20.21,69.76,4.79,52.17,6.67,89.58,4.65,64.18,17.57,77.08,0.63,44.44,17.77,21.43,0.06,0.83,0.07,0,0.35,20,0.35,0.9,46.15,2.08,36.67,0.49,28.57,0.83,0.56,2.92,57.14,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"Winger",2.776647,1.4,0.07,14.098496,3.402243,1.668488,0.27693,0.346795,0.762736,24.681326727078
"357","T. Gardner-Hickman","West Bromwich Albion","West Bromwich Albion","English Championship","2022/23","RDMF","RB","LCMF",21,1200000,"30/06/2026",30,1292,2,0.67,1,0.67,19.16,51.27,"England","England, Republic of Ireland","right",178,72,"no",8.29,7.38,64.15,2.58,51.35,0.35,0.54,0.14,3.2,4.93,1.46,3,0.21,0,0,2.51,0.14,2,0.14,0.05,0,0,11,0.77,45.45,18.182,0.07,1.74,48,0.28,75,1.46,42.86,0.07,1.67,75,5.43,41.03,0.49,1.18,0.35,28.28,0.63,0.77,41.52,85.07,11.08,68.55,6.41,93.48,18.18,90.42,34.06,90.18,5.85,65.48,17.58,23.02,0.05,0.28,0,0,0.28,25,0.35,6.34,65.93,2.3,51.52,0.28,50,0.42,0.91,6.69,75,0,NA,0,NA,0,0,0,0,NA,NA,0.84,NA,NA,0.35,0,0,0.35,0,0,"CDM2",1.2525,2.8,0.07,35.321064,4.73427,5.0175,0.349965,0.8352,1.18496,29.03188736608
"358","J. Graham","Birmingham City","Birmingham City","English Championship","2022/23","LB","LWB","RB",28,300000,"30/06/2023",24,1291,0,0.7,2,3.18,18.82,50.37,"England","England, Republic of Ireland","right",182,68,"no",8.99,5.79,53.01,2.02,51.72,0.21,0.27,0.28,5.72,7.34,0.35,0,0,0,0,5.02,0,0,0,0.05,0,0,12,0.84,16.67,0,0.14,4.81,36.23,3.07,43.18,1.74,24,1.19,5.44,55.13,9.06,52.31,0.63,1.95,0.07,15.89,1.25,1.74,28.65,68.13,10.32,54.73,4.39,90.48,9.76,71.43,19.87,79.65,4.32,48.39,23.76,33.1,0.22,1.12,0.07,0,0.14,100,0.7,4.11,52.54,4.04,43.1,0.28,50,0.14,1.67,7.74,62.16,0,NA,0,NA,0,0,0,0,NA,NA,0.63,NA,NA,0.7,0,0,0.7,0,0,"FB",2.999072,0,0.14,19.519245,3.069279,4.811184,0.140028,1.742663,1.74124,56.969134764606
"359","B. Jackson","Huddersfield Town","Huddersfield Town","English Championship","2022/23","LW","LWB",NA,22,0,"30/06/2024",18,1289,1,0.91,1,1.69,16.06,43.91,"England","England","left",178,70,"no",7.26,6.07,45.98,2.65,28.95,0.98,1.13,0,3.49,4.02,0.49,2,0.14,0,0,2.86,0.07,1,0.07,0.06,0,0,13,0.91,30.77,7.692,0.07,2.3,33.33,2.23,34.38,0.07,0,0.28,2.58,67.57,4.47,56.25,0.63,1.4,0.56,12.78,0.84,1.12,21.57,60.19,9.01,44.19,3.7,94.34,6.21,64.04,15.15,71.89,4.12,32.2,20.65,35.04,0.12,0.7,0,0,0.35,20,0.21,3.14,44.44,2.44,40,0.35,20,0.28,0.84,4.68,55.22,0,NA,0,NA,0,0,0,0,NA,NA,0.14,NA,NA,0.56,0,0,1.12,0,0,"Winger",1.743306,1.16666666666667,0.07,12.982983,2.790986,2.584296,0.280007,0.76659,0.976,25.81490185598
"360","H. Odoffin","Rotherham United","Rotherham United","English Championship","2022/23","RCMF",NA,NA,25,500000,"30/06/2024",22,1281,4,2.18,0,0.05,29.02,41.65,"England","England, Nigeria","right",191,81,"no",10.26,5.69,61.73,12.65,42.78,0.7,0.97,0.63,6.04,8.35,1.41,5,0.35,0,0,1.05,0.28,4,0.28,0.15,1,0.07,19,1.33,47.37,21.053,0,0.84,16.67,0.14,50,0.7,10,0.07,0.56,50,3.79,33.33,1.48,0.21,0.21,9.27,0.91,0.63,20.23,62.85,8.64,56.1,3.16,86.67,4,52.63,16.58,67.37,2.88,51.22,13.66,18.66,0,0.07,0,0,0.07,0,0,3.37,50,1.41,20,0.07,0,0.42,0.14,3.44,48.98,0,NA,0,NA,0,0,0,0,NA,NA,0.14,NA,NA,0,0,0,0,0,0,"CM2",0.28,1.86666666666667,0,12.714555,3.512437,1.684912,0.630021,0.140028,0.282,3.329673820216
"361","M. Rogers","Blackpool","Blackpool","English Championship","2022/23","CF","LW","RAMF",20,1800000,"30/06/2024",19,1276,0,2.16,1,2.75,32.87,36.7,"England","England","right",185,73,"no",6.84,6.14,62.07,6.49,28.26,0.14,0.19,0.35,2.89,3.87,1.41,2,0.14,0,0,3.67,0,0,0,0.15,0,0,20,1.41,20,0,0.07,2.05,13.79,0.99,14.29,1.06,13.33,0.35,6.56,46.24,13.82,34.69,3.74,1.62,0.85,12.55,1.34,1.13,20.67,61.77,5.85,55.42,2.96,78.57,6.21,57.95,16.93,70,1.83,34.62,16.91,32.42,0.19,0.99,0.07,0,0.28,25,0.63,2.12,53.33,2.12,33.33,0.49,14.29,1.13,0.35,2.96,57.14,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0.07,0,0,"CF",3.033344,0,0.07,12.767859,3.811098,1.691344,0.282,0.282695,0.706596,38.318860184758
"362","Rhys Williams","Liverpool","Blackpool","English Championship","2022/23","LCB","RCB",NA,22,3000000,"30/06/2026",17,1269,0,0.49,0,0.08,11.42,58.39,"England","England, Jamaica","right",195,82,"no",7.73,4.68,69.7,4.04,52.63,0.5,0.63,0.35,3.97,5.06,0.5,2,0.14,0,0,0.07,0,0,0,0.04,0,0,3,0.21,33.33,0,0,0,0,0,0,0,0,0,0,0,0.5,85.71,0.28,0.14,0,18.51,0.14,0.14,32.48,82.31,13.55,64.92,0.92,92.31,16.52,95.71,27.66,88.21,4.82,48.53,21.58,38.65,0.01,0.14,0,0,0,0,0,3.55,50,0.28,25,0,0,0.07,0,5.74,55.56,0,NA,0,NA,0,0,0,0,NA,NA,0.43,NA,NA,0,0,0,0,0,0,"CB",0,0,0,26.734288,3.26196,3.189144,0.069993,0,0.07,0.97810943
